env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,qnli,01H9MHNH8Z3VNP9BZR6YME19YG,,1.43,0.9007871133077063,0.2506217360496521,0.9007558247103399,0.9007871133077063,54.6003,5463,100.054,12.509,0,0,0,0,54.6933,5463,99.884,12.488,,01H9MHNH91T3XFVNQCG5XSXW1Z,qnli-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,qnli,01H9MJ8ACRKS97TNFAXFBKSWQ1,,,,,,,,,,,,,,,,,,,2023-09-06 14:45:35.88199 +0000 UTC,01H9MJ8ACT3CB4ZGDRXRRSQANE,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,qnli,01H9MJ8ACRKS97TNFAXFBKSWQ1,,,,,,,,,,,,,,,,,,,2023-09-06 16:01:23.608647 +0000 UTC,01H9MJ8ACT3CB4ZGDRXRRSQANE,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,qnli,01H9MJ8ACRKS97TNFAXFBKSWQ1,,,,,,,,,,,,,,,,,,,2023-09-06 17:22:39.516598 +0000 UTC,01H9MJ8ACT3CB4ZGDRXRRSQANE,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,qnli,01H9MJ8ACRKS97TNFAXFBKSWQ1,,1.43,0.9128683873329673,0.21734727919101715,0.9128567981662444,0.9128683873329673,58.7095,5463,93.051,11.634,0,0,0,0,58.6421,5463,93.158,11.647,,01H9MJ8ACT3CB4ZGDRXRRSQANE,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,qnli,01H9MJ8DD1ZPEW834KQATGV5EG,,1.43,0.917993776313381,0.20761346817016602,0.9179828688623477,0.917993776313381,90.4782,5463,60.379,7.549,0,0,0,0,89.4235,5463,61.091,7.638,,01H9MJ8DD34DF259KVG051VGAZ,qnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,qnli,01H9MJ8GBVWPWVJ3ZZEX35REXM,,1.43,0.9125022881200805,0.21450527012348175,0.912487506421056,0.9125022881200805,60.7833,5463,89.877,11.237,0,0,0,0,61.4655,5463,88.879,11.112,,01H9MJ8GBXR0GP864W2QHJ0QR2,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,qnli,01H9MJ8KB1GQQJ61PQC9VT29Y7,,1.43,0.9163463298553908,0.2105061560869217,0.9163348472046486,0.9163463298553908,65.3471,5463,83.6,10.452,0,0,0,0,65.1988,5463,83.79,10.476,,01H9MJ8KB3YS6JZM6DCHZMSA9X,qnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,qnli,01H9MJ8PJNW066AEGQXH67632C,,,,,,,,,,,,,,,,,,,2023-09-06 14:46:04.1151 +0000 UTC,01H9MJ8PJQNNZVPY5YB9ZBMRDJ,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,qnli,01H9MJ8PJNW066AEGQXH67632C,,,,,,,,,,,,,,,,,,,2023-09-06 16:01:23.60567 +0000 UTC,01H9MJ8PJQNNZVPY5YB9ZBMRDJ,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,qnli,01H9MJ8PJNW066AEGQXH67632C,,,,,,,,,,,,,,,,,,,2023-09-06 17:25:14.093039 +0000 UTC,01H9MJ8PJQNNZVPY5YB9ZBMRDJ,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,qnli,01H9MJ8PJNW066AEGQXH67632C,,1.43,0.914332784184514,0.2205388844013214,0.9143139469226427,0.914332784184514,59.8974,5463,91.206,11.403,0,0,0,0,59.7666,5463,91.406,11.428,,01H9MJ8PJQNNZVPY5YB9ZBMRDJ,qnli-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,qnli,01H9MJ8S7GGAMWS7Z003V4SCQ9,,,,,,,,,,,,,,,,,,,2023-09-06 14:46:32.380948 +0000 UTC,01H9MJ8S7JVSSE9GDHQ4JVBHZE,qnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,qnli,01H9MJ8S7GGAMWS7Z003V4SCQ9,,,,,,,,,,,,,,,,,,,2023-09-06 16:09:26.064438 +0000 UTC,01H9MJ8S7JVSSE9GDHQ4JVBHZE,qnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,qnli,01H9MJ8S7GGAMWS7Z003V4SCQ9,,1.43,0.9141497345780707,0.21192677319049835,0.9141372022860714,0.9141497345780707,65.0337,5463,84.003,10.502,0,0,0,0,65.1764,5463,83.819,10.479,,01H9MJ8S7JVSSE9GDHQ4JVBHZE,qnli-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,1,qnli,01H9REPVGBXW8PA6BR54MP6E9Y,,,,,,,,,,,,,,,,,,,2023-09-07 20:19:51.920259 +0000 UTC,01H9REPVGDGQ79PD2EFACCWKMH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,1,qnli,01H9REPVGBXW8PA6BR54MP6E9Y,,1.43,0.9159802306425041,0.30220678448677063,0.9159742731220729,0.9159802306425041,40.0539,5463,136.391,17.052,0,0,0,0,40.2192,5463,135.831,16.982,,01H9REPVGDGQ79PD2EFACCWKMH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,1,qnli,01H9REPVGBXW8PA6BR54MP6E9Y,,,,,,,,,,,,,,,,,,,2023-09-07 19:00:56.130765 +0000 UTC,01H9REPVGDGQ79PD2EFACCWKMH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,1,qnli,01H9REPY9RR7A7PRB45P4352G9,,1.43,0.8929159802306426,0.30176347494125366,0.8928881869179239,0.8929159802306426,42.7809,5463,127.697,15.965,0,0,0,0,42.7405,5463,127.818,15.98,,01H9REPY9TANP0HF9XRZ637B0P,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,1,qnli,01H9REQ189PCQF8X3GR8RSK31J,,1.43,0.900604063701263,0.2836185693740845,0.9005904202015846,0.9006040637012629,43.9927,5463,124.18,15.525,0,0,0,0,43.9155,5463,124.398,15.553,,01H9REQ18BP92JWW5H9BRBRPGP,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,1,qnli,01H9REQ46QNJ0GMH4B6YSQTN59,,1.43,0.8991396668497162,0.2835519313812256,0.8991258223408345,0.8991396668497162,44.6303,5463,122.406,15.304,0,0,0,0,44.6262,5463,122.417,15.305,,01H9REQ46VREVP9T0Q576XMTJM,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,1,qnli,01H9REQ76BJ7Y2FJM606ZKMHTF,,1.43,0.8991396668497162,0.27937525510787964,0.8991331236296987,0.8991396668497162,45.3914,5463,120.353,15.047,0,0,0,0,45.1205,5463,121.076,15.137,,01H9REQ76E2JP8NT0P74E1ABRA,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,1,qnli,01H9REQA4E12VXF0KFH4TXX6ZX,,1.43,0.9007871133077063,0.2699451446533203,0.9007815247741758,0.9007871133077063,44.2364,5463,123.496,15.44,0,0,0,0,44.1225,5463,123.814,15.48,,01H9REQA4GBHKS6HEGD43Q6T9K,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,1,qnli,01H9REQD2WDTY0897B4KPWTNFZ,,1.43,0.9011532125205931,0.2669636011123657,0.9011345785868199,0.901153212520593,44.1525,5463,123.73,15.469,0,0,0,0,44.0449,5463,124.032,15.507,,01H9REQD2YGSJEA7TM6GCT6922,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,64,1,qnli,01H9REQG23VCZ1Y1SQ4BRRCN7C,,1.43,0.9022515101592532,0.2593061923980713,0.9022474977837456,0.9022515101592532,44.3497,5463,123.18,15.4,0,0,0,0,44.2797,5463,123.375,15.425,,01H9REQG257KD9CRMZRBKYQVVW,qnli-microsoft-deberta-v3-small-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,1,qnli,01H9REQJZX3J1GC6N6XTNDA8A2,,,,,,,,,,,,,,,,,,,2023-09-07 20:47:09.447146 +0000 UTC,01H9REQJZZZ28SAZZY69CNXB8B,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,1,qnli,01H9REQJZX3J1GC6N6XTNDA8A2,,1.43,0.9130514369394106,0.2310757339000702,0.9130435583939436,0.9130514369394106,87.3479,5463,62.543,7.819,0,0,0,0,87.3505,5463,62.541,7.819,,01H9REQJZZZ28SAZZY69CNXB8B,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,7699,1,qnli,01H9REQJZX3J1GC6N6XTNDA8A2,,,,,,,,,,,,,,,,,,,2023-09-07 19:33:02.86779 +0000 UTC,01H9REQJZZZ28SAZZY69CNXB8B,qnli-microsoft-deberta-v3-small-lora_7699-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1540,1,qnli,01H9REQNYB146VF5AEBKXFYGV6,,1.43,0.9018854109463664,0.2482002079486847,0.9018818306834906,0.9018854109463664,51.0245,5463,107.066,13.386,0,0,0,0,50.9516,5463,107.219,13.405,,01H9REQNYDQ9Z7ZWEMHNPF0N09,qnli-microsoft-deberta-v3-small-lora_1540-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,3080,1,qnli,01H9REQRZVG0ZGZTJWWR5YY6ST,,1.43,0.9139666849716274,0.22619149088859558,0.9139438447901038,0.9139666849716274,60.456,5463,90.363,11.297,0,0,0,0,60.3584,5463,90.509,11.316,,01H9REQRZXY26FY8BV756WESZT,qnli-microsoft-deberta-v3-small-lora_3080-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,,,,,,,,,,,,,,,,,,2023-09-07 21:12:30.919723 +0000 UTC,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,,,,,,,,,,,,,,,,,,2023-09-07 21:34:27.176006 +0000 UTC,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,1.43,0.9011532125205931,0.24786213040351868,0.9011511424303867,0.901153212520593,69.237,5463,78.903,9.865,0,0,0,0,69.4845,5463,78.622,9.83,,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4620,1,qnli,01H9REQW1A669N74HYY2V8W31X,,,,,,,,,,,,,,,,,,,2023-09-07 20:29:00.905141 +0000 UTC,01H9REQW1CQ89THJPYYGQC6PWY,qnli-microsoft-deberta-v3-small-lora_4620-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 21:17:43.076897 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 21:31:35.548653 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 21:34:38.088811 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,1.43,0.9161632802489474,0.2199477255344391,0.9161598389231376,0.9161632802489474,76.925,5463,71.017,8.879,0,0,0,0,76.9013,5463,71.039,8.882,,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,6160,1,qnli,01H9REQYW3ED8QAFM48NF89DWD,,,,,,,,,,,,,,,,,,,2023-09-07 20:29:35.825669 +0000 UTC,01H9REQYW54RJSSGT6S5FWZACF,qnli-microsoft-deberta-v3-small-lora_6160-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,2,qnli,01H9RER1T4TFAYFX9Z6JJZXD66,,,,,,,,,,,,,,,,,,,2023-09-07 20:06:02.563606 +0000 UTC,01H9RER1T7TRCYX7TSZNC33HKH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,2,qnli,01H9RER1T4TFAYFX9Z6JJZXD66,,1.43,0.9152480322167308,0.27433541417121887,0.9152111101289236,0.9152480322167308,41.9399,5463,130.258,16.285,0,0,0,0,41.9916,5463,130.097,16.265,,01H9RER1T7TRCYX7TSZNC33HKH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,2,qnli,01H9RER1T4TFAYFX9Z6JJZXD66,,,,,,,,,,,,,,,,,,,2023-09-07 18:53:47.55176 +0000 UTC,01H9RER1T7TRCYX7TSZNC33HKH,qnli-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,2,qnli,01H9RER4R7H1RYFXZJPTM9RZ5V,,,,,,,,,,,,,,,,,,,2023-09-07 19:53:50.769426 +0000 UTC,01H9RER4RA49Q8CA9RYC0VM619,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,2,qnli,01H9RER4R7H1RYFXZJPTM9RZ5V,,1.43,0.8929159802306426,0.30176353454589844,0.8928881869179239,0.8929159802306426,43.0744,5463,126.827,15.856,0,0,0,0,42.9116,5463,127.308,15.916,,01H9RER4RA49Q8CA9RYC0VM619,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,1,2,qnli,01H9RER4R7H1RYFXZJPTM9RZ5V,,,,,,,,,,,,,,,,,,,2023-09-07 18:53:47.548306 +0000 UTC,01H9RER4RA49Q8CA9RYC0VM619,qnli-microsoft-deberta-v3-small-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,2,qnli,01H9RER7QNH5QWD1WTYKCJZ4HF,,1.43,0.900604063701263,0.2836185693740845,0.9005904202015846,0.9006040637012629,43.8617,5463,124.551,15.572,0,0,0,0,43.7946,5463,124.741,15.596,,01H9RER7QQNVZ7QV3S7AH046GN,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,2,2,qnli,01H9RER7QNH5QWD1WTYKCJZ4HF,,,,,,,,,,,,,,,,,,,2023-09-07 19:13:19.03065 +0000 UTC,01H9RER7QQNVZ7QV3S7AH046GN,qnli-microsoft-deberta-v3-small-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,2,qnli,01H9RERANQ3ZYT9QSQH90NFEQN,,,,,,,,,,,,,,,,,,,2023-09-07 18:55:31.837651 +0000 UTC,01H9RERANSSRQ8W7RMFF95MDA4,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,2,qnli,01H9RERANQ3ZYT9QSQH90NFEQN,,,,,,,,,,,,,,,,,,,2023-09-07 20:39:44.156265 +0000 UTC,01H9RERANSSRQ8W7RMFF95MDA4,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,4,2,qnli,01H9RERANQ3ZYT9QSQH90NFEQN,,1.43,0.899505766062603,0.28002098202705383,0.8995023178534443,0.899505766062603,37.4983,5463,145.687,18.214,0,0,0,0,37.2948,5463,146.482,18.314,,01H9RERANSSRQ8W7RMFF95MDA4,qnli-microsoft-deberta-v3-small-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,2,qnli,01H9RERDPE9SC7SGS0E0WYJ2ZE,,,,,,,,,,,,,,,,,,,2023-09-07 18:55:31.833933 +0000 UTC,01H9RERDPHVFTM8D3ZRFWA52VR,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,2,qnli,01H9RERDPE9SC7SGS0E0WYJ2ZE,,,,,,,,,,,,,,,,,,,2023-09-07 20:06:38.763466 +0000 UTC,01H9RERDPHVFTM8D3ZRFWA52VR,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,8,2,qnli,01H9RERDPE9SC7SGS0E0WYJ2ZE,,1.43,0.8991396668497162,0.279375284910202,0.8991331236296987,0.8991396668497162,44.0771,5463,123.942,15.496,0,0,0,0,43.9981,5463,124.164,15.523,,01H9RERDPHVFTM8D3ZRFWA52VR,qnli-microsoft-deberta-v3-small-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,2,qnli,01H9RERGM4GMCWDVYH2X2PBWQB,,1.43,0.9007871133077063,0.2699451446533203,0.9007815247741758,0.9007871133077063,44.2583,5463,123.434,15.432,0,0,0,0,43.9863,5463,124.198,15.528,,01H9RERGM6SW816064S49Y9QK7,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,16,2,qnli,01H9RERGM4GMCWDVYH2X2PBWQB,,,,,,,,,,,,,,,,,,,2023-09-07 19:00:04.85123 +0000 UTC,01H9RERGM6SW816064S49Y9QK7,qnli-microsoft-deberta-v3-small-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-small,requirements.txt,3.9,32,2,qnli,01H9RERKK903A8DJ6S5DCNGR6V,,,,,,,,,,,,,,,,,,,2023-09-07 19:00:04.84775 +0000 UTC,01H9RERKKBPM24DHD78MX3E2D1,qnli-microsoft-deberta-v3-small-lora_32-lr_1e-4-seed_2
